file_name,page_number,prompt_tokens,output_tokens,total_tokens
DAYA_2024.pdf,2,1129,807,1936
DAYA_2024.pdf,3,1129,795,1924
DAYA_2024.pdf,4,1129,776,1905
DCII_2023.pdf,1,1129,738,1867
DCII_2023.pdf,2,1129,515,1644
DEPO_2022.pdf,1,1129,945,2074
DEPO_2024.pdf,1,1129,887,2016
DEPO_2023.pdf,1,1129,901,2030
DCII_2024.pdf,1,1129,740,1869
DCII_2024.pdf,2,1129,515,1644
DCII_2024.pdf,3,1129,552,1681
DMMX_2022.pdf,1,1129,836,1965
DGIK_2024.pdf,1,1129,773,1902
DGIK_2024.pdf,2,1129,714,1843
DGIK_2024.pdf,3,1129,783,1912
DGIK_2022.pdf,1,1129,689,1818
DGIK_2022.pdf,2,1129,393,1522
DGIK_2022.pdf,3,1129,790,1919
DGIK_2022.pdf,4,1129,454,1583
DMND_2022.pdf,1,1129,784,1913
DFAM_2022.pdf,1,1129,998,2127
DFAM_2022.pdf,2,1157,1059,2216
DFAM_2022.pdf,3,1129,991,2120
DMMX_2024.pdf,1,1129,753,1882
DMMX_2024.pdf,2,1129,710,1839
DPUM_2023.pdf,1,1129,572,1701
DPNS_2024.pdf,1,1139,537,1676
DPNS_2024.pdf,2,1139,740,1879
DNET_2024.pdf,1,1129,798,1927
DNET_2024.pdf,2,1129,650,1779
DOOH_2023.pdf,1,1129,1099,2228
DOOH_2023.pdf,2,1129,1086,2215
DRMA_2024.pdf,1,1129,758,1887
DRMA_2022.pdf,1,1129,1034,2163
DRMA_2022.pdf,2,1129,877,2006
DSFI_2024.pdf,1,1129,946,2075
DSFI_2024.pdf,2,1129,896,2025
DVLA_2022.pdf,1,1129,844,1973
DVLA_2023.pdf,1,1129,838,1967
DRMA_2023.pdf,1,1129,2044,3173
DRMA_2023.pdf,2,1129,2152,3281
DVLA_2024.pdf,1,1129,875,2004
DUTI_2024.pdf,1,1129,985,2114
DUTI_2024.pdf,2,1129,1018,2147
DUTI_2024.pdf,3,1129,960,2089
ECII_2024.pdf,1,1129,1013,2142
DWGL_2022.pdf,1,1129,1173,2302
EDGE_2022.pdf,1,1129,966,2095
EDGE_2022.pdf,2,1129,801,1930
ELIT_2023.pdf,1,1129,904,2033
ELIT_2023.pdf,2,1129,1097,2226
ELIT_2024.pdf,1,1129,1014,2143
ELIT_2024.pdf,2,1129,907,2036
ELPI_2022.pdf,1,1129,816,1945
ELIT_2022.pdf,1,1129,1251,2380
ELIT_2022.pdf,2,1129,864,1993
ELSA_2024.pdf,1,1129,544,1673
ELSA_2024.pdf,2,1129,696,1825
ELSA_2022.pdf,1,1129,558,1687
ELSA_2022.pdf,2,1129,752,1881
EMDE_2024.pdf,1,1129,900,2029
EMDE_2024.pdf,2,1129,774,1903
EMTK_2023.pdf,1,1129,651,1780
EMTK_2023.pdf,2,1129,877,2006
EMTK_2023.pdf,3,1129,704,1833
EMTK_2023.pdf,4,1129,644,1773
ENZO_2024.pdf,1,1129,1371,2500
ENZO_2024.pdf,2,1129,1136,2265
EMTK_2024.pdf,1,1129,571,1700
EMTK_2024.pdf,2,1129,798,1927
EMTK_2024.pdf,3,1129,731,1860
EMTK_2024.pdf,4,1129,738,1867
EPMT_2023.pdf,1,1129,905,2034
EPMT_2023.pdf,2,1129,682,1811
EPMT_2022.pdf,1,1129,901,2030
EPMT_2022.pdf,2,1129,591,1720
EPMT_2024.pdf,1,1129,905,2034
EPMT_2024.pdf,2,1129,758,1887
ERAA_2022.pdf,1,1129,641,1770
ERAA_2022.pdf,2,1129,795,1924
ERAA_2024.pdf,1,1129,908,2037
ERAL_2024.pdf,1,1129,911,2040
ESTI_2023.pdf,1,1129,955,2084
ESTI_2022.pdf,1,1129,945,2074
ESTI_2024.pdf,1,1129,1031,2160
ESIP_2022.pdf,1,1129,1193,2322
ESIP_2022.pdf,2,1129,977,2106
FAST_2022.pdf,1,1129,671,1800
FAST_2022.pdf,2,1129,886,2015
FAST_2023.pdf,1,1129,1493,2622
FAST_2023.pdf,2,1129,1358,2487
FASW_2024.pdf,1,1129,989,2118
FASW_2024.pdf,2,1129,997,2126
FILM_2024.pdf,1,1129,873,2002
FAST_2024.pdf,1,1129,763,1892
FAST_2024.pdf,2,1129,844,1973
EXCL_2024.pdf,1,1129,763,1892
EXCL_2024.pdf,2,1129,632,1761
EXCL_2024.pdf,3,1129,853,1982
EXCL_2024.pdf,4,1129,902,2031
FORU_2022.pdf,1,1129,1688,2817
FOLK_2024.pdf,1,1129,1014,2143
FOLK_2024.pdf,2,1129,955,2084
FLMC_2024.pdf,1,1129,1292,2421
FLMC_2024.pdf,2,1129,1216,2345
FISH_2024.pdf,1,1129,1366,2495
FISH_2024.pdf,2,1129,1430,2559
FPNI_2023.pdf,1,1129,928,2057
FPNI_2023.pdf,2,1129,737,1866
FPNI_2024.pdf,1,1129,830,1959
FPNI_2024.pdf,2,1129,750,1879
FUJI_2023.pdf,1,1129,831,1960
FUJI_2023.pdf,2,1129,1086,2215
FUTR_2024.pdf,1,1129,1022,2151
FUTR_2024.pdf,2,1129,880,2009
FUTR_2024.pdf,3,1129,816,1945
FUTR_2023.pdf,1,1129,1024,2153
FUTR_2023.pdf,2,1129,833,1962
FUTR_2023.pdf,3,1129,929,2058
FUTR_2023.pdf,4,1129,761,1890
GEMS_2024.pdf,1,1129,913,2042
GEMS_2022.pdf,1,1129,787,1916
GEMS_2022.pdf,2,1129,659,1788
GDYR_2022.pdf,1,1129,1032,2161
GDYR_2022.pdf,2,1129,999,2128
GEMA_2022.pdf,1,1129,986,2115
GEMA_2022.pdf,2,1129,1065,2194
GGRM_2023.pdf,1,1129,1075,2204
GGRM_2023.pdf,2,1129,878,2007
GHON_2023.pdf,1,1129,914,2043
GJTL_2022.pdf,1,1129,813,1942
GHON_2022.pdf,1,1129,1076,2205
GHON_2022.pdf,2,1129,1084,2213
GLOB_2024.pdf,1,1139,1106,2245
GLOB_2024.pdf,2,1139,1218,2357
GOLD_2023.pdf,1,1129,826,1955
GOLD_2022.pdf,1,1129,1166,2295
GOLD_2022.pdf,2,1129,1107,2236
GMFI_2024.pdf,1,1129,950,2079
GMFI_2024.pdf,2,1129,783,1912
GMFI_2024.pdf,3,1129,885,2014
GMFI_2024.pdf,4,1129,863,1992
GMFI_2022.pdf,1,1129,881,2010
GMFI_2022.pdf,2,1129,763,1892
GMFI_2022.pdf,3,1129,805,1934
GMFI_2022.pdf,4,1129,775,1904
GOOD_2023.pdf,1,1129,1078,2207
GOOD_2023.pdf,2,1129,800,1929
GOTO_2022.pdf,1,1129,671,1800
GOTO_2022.pdf,2,1129,859,1988
GPRA_2023.pdf,1,1129,792,1921
GOTO_2024.pdf,1,1139,814,1953
GOTO_2024.pdf,2,1129,763,1892
GOTO_2023.pdf,1,1129,660,1789
GOTO_2023.pdf,2,1129,763,1892
GPSO_2024.pdf,1,1129,912,2041
GRIA_2023.pdf,1,1129,742,1871
GTBO_2022.pdf,1,1139,766,1905
GTBO_2022.pdf,2,1139,787,1926
GRPM_2024.pdf,1,1129,1196,2325
GRPM_2024.pdf,2,1129,997,2126
GSMF_2023.pdf,1,1129,642,1771
GSMF_2023.pdf,2,1129,802,1931
GSMF_2023.pdf,3,1129,809,1938
GSMF_2024.pdf,1,1129,579,1708
GSMF_2024.pdf,2,1129,917,2046
GSMF_2024.pdf,3,1129,811,1940
GTBO_2023.pdf,1,1129,794,1923
GTSI_2022.pdf,1,1129,612,1741
GTSI_2022.pdf,2,1129,607,1736
GTSI_2024.pdf,1,1129,559,1688
GTSI_2024.pdf,2,1129,601,1730
GTSI_2023.pdf,1,1129,623,1752
GTSI_2023.pdf,2,1129,629,1758
GULA_2024.pdf,1,1129,670,1799
GWSA_2022.pdf,1,1129,827,1956
GWSA_2023.pdf,1,1129,867,1996
HAJJ_2024.pdf,1,1129,894,2023
GWSA_2024.pdf,1,1129,830,1959
HEAL_2022.pdf,1,1129,798,1927
HEAL_2022.pdf,2,1129,621,1750
HEAL_2024.pdf,1,1129,641,1770
HEAL_2024.pdf,2,1129,821,1950
HELI_2023.pdf,1,1129,905,2034
HELI_2023.pdf,2,1129,1045,2174
HALO_2024.pdf,1,1117,1147,2264
HALO_2024.pdf,2,1117,1218,2335
HALO_2024.pdf,3,1117,1266,2383
HELI_2024.pdf,1,1129,973,2102
HELI_2024.pdf,2,1129,839,1968
HEXA_2023.pdf,1,1129,595,1724
HEXA_2023.pdf,2,1129,814,1943
HERO_2022.pdf,1,1129,1064,2193
HERO_2022.pdf,2,1129,718,1847
HERO_2022.pdf,3,1129,728,1857
HERO_2022.pdf,4,1129,837,1966
HOKI_2023.pdf,1,1129,733,1862
HEXA_2024.pdf,1,1129,515,1644
HEXA_2024.pdf,2,1129,676,1805
HEXA_2024.pdf,3,1129,705,1834
HOKI_2022.pdf,1,1129,755,1884
HOKI_2022.pdf,2,1129,700,1829
HOKI_2024.pdf,1,1129,734,1863
HITS_2024.pdf,1,1129,817,1946
HITS_2024.pdf,2,1129,611,1740
HITS_2024.pdf,3,1129,824,1953
HITS_2024.pdf,4,1129,683,1812
HOTL_2023.pdf,1,1129,828,1957
HOTL_2024.pdf,1,1129,831,1960
HOTL_2022.pdf,1,1129,947,2076
HRME_2022.pdf,1,1117,1257,2374
HRME_2022.pdf,2,1117,819,1936
HRUM_2023.pdf,1,1129,879,2008
HRUM_2023.pdf,2,1129,723,1852
HUMI_2024.pdf,1,1129,625,1754
HUMI_2024.pdf,2,1129,847,1976
HRUM_2024.pdf,1,1129,942,2071
HRUM_2024.pdf,2,1129,822,1951
IATA_2023.pdf,1,1129,796,1925
IATA_2023.pdf,2,1129,744,1873
IATA_2023.pdf,3,1129,765,1894
IATA_2022.pdf,1,1129,844,1973
IATA_2022.pdf,2,1129,768,1897
IATA_2022.pdf,3,1129,828,1957
IBFN_2023.pdf,1,1129,1028,2157
IBST_2022.pdf,1,1129,987,2116
IBST_2022.pdf,2,1129,939,2068
IATA_2024.pdf,1,1129,760,1889
IATA_2024.pdf,2,1129,840,1969
IATA_2024.pdf,3,1129,853,1982
IBOS_2024.pdf,1,1129,1198,2327
IBOS_2024.pdf,2,1129,1272,2401
ICBP_2024.pdf,1,1129,897,2026
ICBP_2024.pdf,2,1129,786,1915
IDPR_2022.pdf,1,1139,966,2105
IDPR_2022.pdf,2,1139,1124,2263
IDPR_2023.pdf,1,1129,1013,2142
IDPR_2023.pdf,2,1129,1129,2258
IFII_2022.pdf,1,1129,1005,2134
IFII_2024.pdf,1,1129,882,2011
IDPR_2024.pdf,1,1129,1012,2141
IDPR_2024.pdf,2,1129,1162,2291
IGAR_2022.pdf,1,1129,898,2027
IGAR_2022.pdf,2,1129,641,1770
ICON_2024.pdf,1,1129,814,1943
ICON_2024.pdf,2,1129,879,2008
ICON_2024.pdf,3,1129,824,1953
ICON_2024.pdf,4,1129,1043,2172
ICON_2024.pdf,5,1129,1048,2177
IKAN_2024.pdf,1,1129,713,1842
IGAR_2023.pdf,1,1129,817,1946
IGAR_2023.pdf,2,1129,792,1921
IIKP_2024.pdf,1,1129,793,1922
IIKP_2024.pdf,2,1129,680,1809
IKPM_2024.pdf,1,1117,1307,2424
IKPM_2024.pdf,2,1117,1089,2206
IMAS_2024.pdf,1,1129,641,1770
IMAS_2024.pdf,2,1129,782,1911
IMAS_2024.pdf,3,1129,432,1561
